SP_ENTITY_ID,SP_COMPANY_NAME,SP_TICKER,fiscal_year,iq_cash_equiv,iq_cash_oper,iq_ebit,iq_ebitda,iq_interest_exp,iq_lt_debt,iq_st_debt,iq_total_assets,iq_total_rev,pcd_total_liab
4563374,"Camber Energy, Inc.",CEIN,2022,3239.349,-3760.376,-9222.4,-7667.713,-738.041,2733.434,9683.65,49912.689,24038.16,
4563374,"Camber Energy, Inc.",CEIN,2023,906.06,-5342.265,-5977.605,-4819.58,-3119.614,40550.79,3365.995,83601.873,32054.323,
4563374,"Camber Energy, Inc.",CEIN,2024,114.648,-1468.439,-8934.204,-8154.036,-5571.124,40928.292,3937.008,42320.043,28610.567,
4565245,"MSC Industrial Direct Co., Inc.",MSM,2020,125211,396739,367769,436848,-16673,494565,,2382430,3192399,
4565245,"MSC Industrial Direct Co., Inc.",MSM,2021,40536,224462,339047,407893,-14510,582428,,2462115,3243224,
4565245,"MSC Industrial Direct Co., Inc.",MSM,2022,43537,246183,474386,544762,-17599,468728,,2729414,3691893,
4565245,"MSC Industrial Direct Co., Inc.",MSM,2023,50052,699582,491670,566799,-22543,224165,,2544134,4009282,
4565245,"MSC Industrial Direct Co., Inc.",MSM,2024,29588,410696,404913,485799,-25770,278398,,2462313,3820951,
4565245,"MSC Industrial Direct Co., Inc.",MSM,2025,56228,333717,313729,404356,-24063,168581,,2462064,3769521,
4566317,"Stem, Inc.",STEM,2020,6942,-33671,-47992,-34539,-20806,77740,67590,205850,36307,
4566317,"Stem, Inc.",STEM,2021,747780,-101266,-78754,-59052,-16731,391433,,1191830,127371,
4566317,"Stem, Inc.",STEM,2022,87903,-106030,-121948,-83071,-10468,513379,,1421893,362980,
4566317,"Stem, Inc.",STEM,2023,105375,-207377,-174455,-137146,-14977,575643,,1356977,461515,
4566317,"Stem, Inc.",STEM,2024,56299,-36650,-163047,-129723,-18293,567549,,437359,144584,
4566764,"Delek Logistics Partners, LP",DKL,2020,4243,193016,179793,222735,-42874,992291,,956417,563418,
4566764,"Delek Logistics Partners, LP",DKL,2021,4292,275162,190443,240424,-50221,898970,,935071,700902,
4566764,"Delek Logistics Partners, LP",DKL,2022,7970,192168,209682,279881,-82304,1646567,,1679299,1036407,
4566764,"Delek Logistics Partners, LP",DKL,2023,3755,225319,252531,352126,-143244,1673789,,1642246,1020409,
4566764,"Delek Logistics Partners, LP",DKL,2024,5384,206339,196416,296997,-150960,1875397,,2041559,940636,
4569754,"Gulf Island Fabrication, Inc.",GIFI,2020,43159,-19008,-20612,-11995,-268,4501,,236738,117729,
4569754,"Gulf Island Fabrication, Inc.",GIFI,2021,52886,-24814,-9184,-3798,-397,,,135273,93452,
4569754,"Gulf Island Fabrication, Inc.",GIFI,2022,33221,-8923,-10231,-5133,,,,134866,142320,
4569754,"Gulf Island Fabrication, Inc.",GIFI,2023,38176,7197,-23483,-18017,,18925,,128428,151067,
4569754,"Gulf Island Fabrication, Inc.",GIFI,2024,27284,18248,9179,14044,,17888,,133216,159199,
4571228,NextDecade Corporation,NEXT,2020,22608,-26253,-22003,-20447,,,,201668,,
4571228,NextDecade Corporation,NEXT,2021,25552,-17960,-19507,-17907,,,,222105,,
4571228,NextDecade Corporation,NEXT,2022,62789,-40076,-54475,-53959,,,,312430,,
4571228,NextDecade Corporation,NEXT,2023,38241,-73620,-122668,-122500,-50285,1816301,,3323801,,
4571228,NextDecade Corporation,NEXT,2024,148137,-95585,-171075,-169144,-87539,3920425,,6404059,,
4574287,"Tesla, Inc.",TSLA,2020,19384000,5943000,1951000,4273000,-748000,8571000,,52148000,31536000,
4574287,"Tesla, Inc.",TSLA,2021,17576000,11497000,6523000,9434000,-371000,4254000,,62131000,53823000,
4574287,"Tesla, Inc.",TSLA,2022,16253000,14724000,13692000,17235000,-191000,1029000,,82338000,81462000,
4574287,"Tesla, Inc.",TSLA,2023,16398000,13256000,8891000,13558000,-156000,2682000,,106618000,96773000,
4574287,"Tesla, Inc.",TSLA,2024,16139000,14923000,7659000,13027000,-350000,5535000,,122070000,97690000,
4574295,"Hyster-Yale, Inc.",HY,2020,151400,166900,45100,88000,-13700,187300,700,1859500,2812100,
4574295,"Hyster-Yale, Inc.",HY,2021,65500,-253500,-92100,-45900,-15500,243700,165300,1970100,3075700,
4574295,"Hyster-Yale, Inc.",HY,2022,59000,40600,-43900,-500,-28400,250200,137100,2026200,3548300,
4574295,"Hyster-Yale, Inc.",HY,2023,78800,150700,205800,250900,-37300,227700,83300,2079100,4118300,
4574295,"Hyster-Yale, Inc.",HY,2024,96600,170700,263900,311500,-33800,229700,54200,2029200,4308200,
4579956,ThredUp Inc.,TDUP,2020,64485,-19105,-46589,-41008,-1305,31190,,142911,186015,
4579956,ThredUp Inc.,TDUP,2021,84550,-35019,-62386,-53231,-2275,27559,,360826,251792,
4579956,ThredUp Inc.,TDUP,2022,38029,-52105,-89487,-75454,-805,25788,,301948,288379,
4579956,ThredUp Inc.,TDUP,2023,54337,-22591,-52998,-38771,-2239,22006,,249967,258504,
4579956,ThredUp Inc.,TDUP,2024,31851,898,-40619,-23291,-2525,18151,,171225,260031,
4580151,American Woodmark Corporation,AMWD,2020,97059,177542,130117,220430,-29027,591450,,1622806,1650333,
4580151,American Woodmark Corporation,AMWD,2021,91071,151763,120586,210875,-23128,507956,,1654399,1744014,
4580151,American Woodmark Corporation,AMWD,2022,22325,24445,36342,122948,-10189,501769,,1632496,1857186,
4580151,American Woodmark Corporation,AMWD,2023,41732,198837,137877,223621,-15994,367957,,1518798,2066200,
4580151,American Woodmark Corporation,AMWD,2024,87398,230750,161196,235077,-8207,366077,,1593865,1847502,
4580151,American Woodmark Corporation,AMWD,2025,48195,108447,144848,198460,-10341,362404,,1570569,1709585,
4586526,"Redacted Industries, Inc.",VNUE.D,2020,4.458,-518.493,-587.057,-486.025,-1469.037,,1991.642,104.458,22.474,
4586526,"Redacted Industries, Inc.",VNUE.D,2021,36.958,-1430.312,-984.839,,-343.923,,1514.871,501.294,100.476,
4586526,"Redacted Industries, Inc.",VNUE.D,2022,82.807,-1276.439,-17555.026,-16768.005,-812.001,,1604.976,221.941,359.147,
4586526,"Redacted Industries, Inc.",VNUE.D,2023,25.43,-1084.903,-1411.12,-1401.986,-243.18,,1830.579,25.43,529.439,
4586891,Paramount Gold Nevada Corp.,PZG,2020,5434.081,-5145.291,-6057.441,-5960.295,-389.209,5291.856,,53913.498,,
4586891,Paramount Gold Nevada Corp.,PZG,2021,3113.064,-5956.071,-5829.906,-5767.358,-442.211,4161.502,,54002.826,,
4586891,Paramount Gold Nevada Corp.,PZG,2022,2484.156,-6701.139,-7491.76,-7305.898,-398.9,4221.81,,56012.713,,
4586891,Paramount Gold Nevada Corp.,PZG,2023,824.92,-5252.332,-6209.164,-5760.985,-463.01,,1579.397,54306.222,,
4586891,Paramount Gold Nevada Corp.,PZG,2024,5423.059,-5409.347,-8496.488,-8052.896,-1156.483,11456.523,,56361.612,,
4586891,Paramount Gold Nevada Corp.,PZG,2025,1351.001,-6267.284,-6955.519,-6727.431,-1690.69,11630.545,,52403.032,,
4587523,"Lindblad Expeditions Holdings, Inc.",LIND,2020,187531,-92257,-88398,-55587,-16692,471359,,757449,82356,
4587523,"Lindblad Expeditions Holdings, Inc.",LIND,2021,150753,32495,-110831,-71306,-24578,518658,,827491,147107,
4587523,"Lindblad Expeditions Holdings, Inc.",LIND,2022,87177,-2203,-63046,-19004,-37495,529452,,787975,421500,
4587523,"Lindblad Expeditions Holdings, Inc.",LIND,2023,156845,25441,10599,57310,-45014,621778,,831297,569543,
4587523,"Lindblad Expeditions Holdings, Inc.",LIND,2024,183941,92355,27253,79815,-45738,625425,,876905,644727,
4587597,California Resources Corporation,CRC,2020,28000,106000,-153000,209000,-217000,597000,,3074000,1592000,
4587597,California Resources Corporation,CRC,2021,305000,660000,519000,732000,-54000,589000,,3846000,2532000,
4587597,California Resources Corporation,CRC,2022,307000,690000,736000,934000,-53000,592000,,3967000,3235000,
4587597,California Resources Corporation,CRC,2023,496000,653000,748000,973000,-56000,540000,,3998000,2773000,
4587597,California Resources Corporation,CRC,2024,372000,610000,680000,1068000,-87000,1132000,,7135000,2931000,
4589262,Giga-tronics Incorporated,GIGA,2020,657,-2359,-433,-118,-252,,1320,8926,11768,
4589262,Giga-tronics Incorporated,GIGA,2021,736,359,-1085,-832,-97,,683,7847,13052,
4589262,Giga-tronics Incorporated,GIGA,2022,25,-2386,-1985,-1783,-52,,1250,8055,9027,
4589651,ADT Inc.,ADT,2020,204998,1366749,150848,2064615,-708189,9623785,,16116936,5314787,
4589651,ADT Inc.,ADT,2021,24453,1649723,48950,1963729,-456825,9588724,,16894351,4202723,
4589651,ADT Inc.,ADT,2022,257223,1887920,735031,2428606,-263068,8910295,,17821236,4381904,
4589651,ADT Inc.,ADT,2023,14621,1657726,1217920,2606591,-586426,7471054,,15964094,4652824,
4589651,ADT Inc.,ADT,2024,96212,1884899,1232188,2576884,-459027,7467641,,16050957,4898446,
4591210,Restaurant Brands International Inc.,QSR,2020,1560000,921000,1590000,1779000,-517000,12827000,,22777000,4968000,
4591210,Restaurant Brands International Inc.,QSR,2021,1087000,1726000,1924000,2125000,-508000,13136000,,23246000,5739000,
4591210,Restaurant Brands International Inc.,QSR,2022,1178000,1490000,2023000,2213000,-540000,12839000,,22746000,6505000,
4591210,Restaurant Brands International Inc.,QSR,2023,1139000,1323000,2137000,2328000,-622000,12854000,,23391000,7022000,
4591210,Restaurant Brands International Inc.,QSR,2024,1334000,1503000,2324000,2588000,-616000,13455000,,24632000,8406000,
4593351,American Resources Corporation,AREC,2020,10617.495,-13847.255,-14740.796,-10658.392,-3394.81,19559.035,74,38415.395,1059.691,
4593351,American Resources Corporation,AREC,2021,11492.702,-29092.193,-28333.408,-24010.359,-4168.45,9168.889,74,42872.702,7755.306,
4593351,American Resources Corporation,AREC,2022,10873.432,2549.189,-23997.364,-19257.105,-1426.153,,,55916.349,39474.269,
4593351,American Resources Corporation,AREC,2023,1318.854,-19518.781,-26836.684,-22275.004,-1988.074,486.556,,64725.176,11821.899,
4593351,American Resources Corporation,AREC,2024,604.485,-21243.213,-32390.47,-27977.686,-8021.459,151841.169,,205871.933,383.234,
4594344,Element Solutions Inc,ESI,2020,291900,261300,239000,400400,-63400,1541600,,4483400,1853700,
4594344,Element Solutions Inc,ESI,2021,330100,322500,311600,475500,-54200,1903800,,5138400,2399800,
4594344,Element Solutions Inc,ESI,2022,265600,297700,334800,496100,-51200,1883800,,4903700,2549400,
4594344,Element Solutions Inc,ESI,2023,289300,335800,265000,431700,-49300,1933300,,4974100,2333200,
4594344,Element Solutions Inc,ESI,2024,359400,363600,351700,509300,-56300,1813600,,4873900,2456900,
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2020,57338,-40806,-13551,3254,-59796,347630,,599077,566317,
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2021,224874,-111196,56748,75085,-39523,327909,,913265,710873,
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2022,76238,-30637,27409,51401,-39797,348695,,941689,609437,
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2023,39856,-42270,-18147,2849,-42571,373311,,775700,727315,
4599506,"Babcock & Wilcox Enterprises, Inc.",BW,2024,23399,-118735,-2182,14527,-46146,348783,,726987,717333,
4609664,"Udemy, Inc.",UDMY,2020,175031,9624,-73380,-69219,-1146,,,282096,429899,
4609664,"Udemy, Inc.",UDMY,2021,533868,-7104,-77907,-71903,-220,,,739851,515657,
4609664,"Udemy, Inc.",UDMY,2022,313685,-60957,-151190,-142574,-1251,,,737568,629097,
4609664,"Udemy, Inc.",UDMY,2023,305564,-2005,-111632,-104544,-518,,,741196,728937,
4609664,"Udemy, Inc.",UDMY,2024,190592,53043,-72643,-67122,,,,605628,786565,
4611141,"Exponent, Inc.",EXPO,2020,197525,103312,83249,90120,,,,580096,378412,
4611141,"Exponent, Inc.",EXPO,2021,297687,124568,108927,115414,,,,683739,434850,
4611141,"Exponent, Inc.",EXPO,2022,161458,93807,140842,147921,,,,586662,463820,
4611141,"Exponent, Inc.",EXPO,2023,187150,127352,111322,120238,,,,646777,497189,
4611141,"Exponent, Inc.",EXPO,2024,258901,144537,119557,129246,,,,777270,518490,
4611941,Green Plains Inc.,GPRE,2020,233860,98895,-77745,499,-39993,287299,140808,1578917,1923719,
4611941,Green Plains Inc.,GPRE,2021,426220,4246,-4093,87859,-67144,514006,173418,2159755,2827168,
4611941,Green Plains Inc.,GPRE,2022,444661,69709,-98948,-6250,-32642,495243,137678,2123131,3662849,
4611941,Green Plains Inc.,GPRE,2023,349574,56346,-66843,31401,-37703,491918,105973,1939322,3295743,
4611941,Green Plains Inc.,GPRE,2024,173041,-29965,-78182,12405,-33095,432460,140829,1782174,2458796,
4617489,Mobile Infrastructure Corporation,BEEP,2020,4235,-6309,-1906,3300,-9274,159344,900,293732,16594,
4617489,Mobile Infrastructure Corporation,BEEP,2021,11805,-20060,-1566,4284,-9536,207153,,429147,20424,
4617489,Mobile Infrastructure Corporation,BEEP,2022,5758,1509,-5796,2452,-12912,146948,72731,436113,29101,
4617489,Mobile Infrastructure Corporation,BEEP,2023,11134,-2125,-5149,3363,-13910,109708,58523,423237,30272,
4617489,Mobile Infrastructure Corporation,BEEP,2024,10655,-784,1677,10080,-13830,183186,27238,415062,37008,
4618427,"Apogee Enterprises, Inc.",APOG,2020,14952,107262,72848,119643,-9217,212500,,1128991,1387439,
4618427,"Apogee Enterprises, Inc.",APOG,2021,47277,141863,88196,139636,-5585,163000,,1015099,1230774,
4618427,"Apogee Enterprises, Inc.",APOG,2022,37583,100471,102018,152011,-4561,162000,,887863,1313977,
4618427,"Apogee Enterprises, Inc.",APOG,2023,19924,102696,125788,168191,-8434,169837,,915365,1440696,
4618427,"Apogee Enterprises, Inc.",APOG,2024,37216,204154,146233,187821,-7989,62000,,884064,1416942,
4618427,"Apogee Enterprises, Inc.",APOG,2025,41448,125162,140322,184930,-8796,285000,,1175269,1360994,
4627052,BKV Corporation,BKV,2020,17445,-7405,-9907,80284,-1713,,24000,1342492,122534,
4627052,BKV Corporation,BKV,2021,134667,358133,20323,119156,-2134,,166000,1620828,889529,
4627052,BKV Corporation,BKV,2022,153128,349194,322864,452902,-37168,527036,90000,2702573,1660223,
4627052,BKV Corporation,BKV,2023,25407,123076,157620,382047,-77020,414663,127000,2683146,741487,
4627052,BKV Corporation,BKV,2024,14868,118538,-154801,63091,-50763,165000,,2231088,615133,
4629640,Matador Resources Company,MTDR,2020,57916,477582,163244,527023,-76692,1814998,,3687280,851135,
4629640,Matador Resources Company,MTDR,2021,48135,1053355,793076,1140049,-74687,1527580,,4262153,1862075,
4629640,Matador Resources Company,MTDR,2022,505179,1978739,1759270,2228039,-67164,1160245,,5554505,3196699,
4629640,Matador Resources Company,MTDR,2023,52662,1867828,1209322,1929953,-121520,2206627,,7726996,2617421,
4629640,Matador Resources Company,MTDR,2024,23033,2246885,1434698,2415025,-171687,3325408,,10850109,3235358,
4630283,Nevada Canyon Gold Corp.,NGLD,2020,893.823,-44.509,-39.728,,,,16.164,1700.043,,
4630283,Nevada Canyon Gold Corp.,NGLD,2021,1420.864,-222.23,-116.284,,-99.34,,431.638,2031.483,,
4630283,Nevada Canyon Gold Corp.,NGLD,2022,1007.018,-430.504,-1273.405,,-730.274,,,1889.047,,
4630283,Nevada Canyon Gold Corp.,NGLD,2023,9744.392,-1145.448,-2658.678,,,,,11121.926,,
4630283,Nevada Canyon Gold Corp.,NGLD,2024,7036.161,-954.282,-3929.427,,,,,10424.775,,
4631322,Nexteer Automotive Group Limited,1316,2020,553424,419845,165394,287404,5077,,,3305741,3032210,
4631322,Nexteer Automotive Group Limited,1316,2021,326516,287383,108668,242733,-3325,,84976,3206499,3358725,
4631322,Nexteer Automotive Group Limited,1316,2022,245934,293756,86582,220522,-1605,49838,,3335281,3839703,
4631322,Nexteer Automotive Group Limited,1316,2023,311741,404124,67635,205482,-1354,34988,,3404593,4206793,
4631322,Nexteer Automotive Group Limited,1316,2024,422278,446234,164235,310359,-1369,47625,,3479142,4276086,
4631409,"XPO, Inc.",XPO,2020,1731000,885000,234000,612000,-308000,5112000,,16177000,6168000,
4631409,"XPO, Inc.",XPO,2021,228000,721000,356000,741000,-211000,3333000,,8717000,7202000,
4631409,"XPO, Inc.",XPO,2022,460000,832000,489000,881000,-135000,2315000,,6269000,7718000,
4631409,"XPO, Inc.",XPO,2023,412000,682000,561000,993000,-168000,3156000,,7492000,7744000,
4631409,"XPO, Inc.",XPO,2024,246000,808000,726000,1216000,-223000,3172000,,7712000,8072000,
4635090,Exterran Corporation,EXTN,2020,40318,-37611,-6583,138460,-38817,562325,,1303491,613061,
4635090,Exterran Corporation,EXTN,2021,56255,45328,-31107,143956,-41574,571788,,1179197,630245,
4635603,MineralRite Corporation,RITE,2023,7.637,-55.761,-59.751,-48.447,,1018.377,,129.285,,
4635603,MineralRite Corporation,RITE,2024,10.458,-378.41,415.834,537.482,,145.722,,432256.954,5,
4636608,Good Times Restaurants Inc.,GTIM,2020,11454,8369,3520,7833,-755,10903,,99693,109858,
4636608,Good Times Restaurants Inc.,GTIM,2021,8856,9145,6860,10852,-269,,,93681,123953,
4636608,Good Times Restaurants Inc.,GTIM,2022,8906,5291,2215,6272,-54,,,86388,138200,
4636608,Good Times Restaurants Inc.,GTIM,2023,4182,7965,2511,6263,-78,750,,91088,138160,
4636608,Good Times Restaurants Inc.,GTIM,2024,3853,5130,1748,5597,-125,842,,87118,142380,
4636608,Good Times Restaurants Inc.,GTIM,2025,2605,1613,488,4537,-196,2310,,83807,141630,
4641273,"Warrior Met Coal, Inc.",HCC,2020,211916,112626,-27139,93584,-32310,379908,,1393936,782738,
4641273,"Warrior Met Coal, Inc.",HCC,2021,395839,351543,265125,409970,-36500,339806,,1464211,1059216,
4641273,"Warrior Met Coal, Inc.",HCC,2022,829480,841904,824879,940158,-31433,302588,,2028095,1738738,
4641273,"Warrior Met Coal, Inc.",HCC,2023,738197,701108,549697,681228,-17960,153023,,2357058,1676625,
4641273,"Warrior Met Coal, Inc.",HCC,2024,491547,367448,255414,414655,-4271,153612,,2591516,1525220,
4645763,The Timken Company,TKR,2020,320300,577600,497700,661700,-67600,1431000,119800,5041600,3513200,
4645763,The Timken Company,TKR,2021,257100,387300,546800,713800,-58800,1408200,42600,5170700,4132900,
4645763,The Timken Company,TKR,2022,331600,463800,674200,838200,-74600,1912300,46300,5772400,4496700,
4645763,The Timken Company,TKR,2023,418900,545200,713800,915100,-110700,1784200,246200,6541700,4769000,
4645763,The Timken Company,TKR,2024,373200,475700,612500,834300,-125100,2043600,8700,6411000,4573000,
4646110,Nextpower Inc.,NXT,2020,2950,240999,148905,166853,,,,619160,1171287,
4646110,Nextpower Inc.,NXT,2021,190589,94273,158531,175340,-20,,,880969,1195617,
4646110,Nextpower Inc.,NXT,2022,29070,-147113,78850,89996,-34,,,1017289,1457592,
4646110,Nextpower Inc.,NXT,2023,130008,107669,169926,174552,-1833,147147,,1419680,1902137,
4646110,Nextpower Inc.,NXT,2024,474054,428973,587118,591481,-13820,143967,,2518782,2499841,
4646110,Nextpower Inc.,NXT,2025,766103,655794,639112,652519,-13096,,,3192516,2959197,
4647961,Wayfair Inc.,W,2020,2130000,1417000,364000,518000,-118000,2659000,,4570000,14145000,
4647961,Wayfair Inc.,W,2021,1706000,410000,-82000,69000,-33000,3052000,,4570000,13708000,
4647961,Wayfair Inc.,W,2022,1050000,-674000,-1314000,-1167000,-38000,3137000,,3580000,12218000,
4647961,Wayfair Inc.,W,2023,1322000,349000,-734000,-596000,-62000,3092000,,3474000,12003000,
4647961,Wayfair Inc.,W,2024,1316000,317000,-347000,-217000,-82000,2882000,,3459000,11851000,
4649403,"V2X, Inc.",VVX,2020,66949,64081,43475,51601,-4793,168751,,843811,1395529,
4649403,"V2X, Inc.",VVX,2021,38513,61339,62020,78574,-7985,94246,,889459,1783665,
4649403,"V2X, Inc.",VVX,2022,116067,93495,95671,157786,-61879,1262811,,3233103,2890860,
4649403,"V2X, Inc.",VVX,2023,70651,187968,124416,237247,-123408,1100269,,3081900,3963126,
4649403,"V2X, Inc.",VVX,2024,265221,254237,159204,270772,-109160,1087484,,3228843,4322155,
4659456,"Civitas Resources, Inc.",CIVI,2020,24743,158796,48993,177578,-2045,,,1182812,218090,
4659456,"Civitas Resources, Inc.",CIVI,2021,254454,274599,305108,589299,-9700,491710,,6741033,930614,
4659456,"Civitas Resources, Inc.",CIVI,2022,768032,2477041,1691600,2526021,-32199,393293,,7971399,3791398,
4659456,"Civitas Resources, Inc.",CIVI,2023,1124797,2238760,1233115,2404307,-182740,4785732,,14097319,3479240,
4659456,"Civitas Resources, Inc.",CIVI,2024,75826,2865228,1548313,3604740,-456303,4493531,,14944120,5206808,
4660935,"Armstrong Flooring, Inc.",AFII.Q,2020,13700,-28200,-54900,-12000,-7500,70700,5500,498700,584800,
4660935,"Armstrong Flooring, Inc.",AFII.Q,2021,9700,-70300,-72800,-29500,-21600,,5100,517000,649900,
4666749,Yunhong Green CTI Ltd.,YHGJ,2020,322.179,1322.452,-1043.755,-655.755,-1167.028,,,21550.97,21059.353,
4666749,Yunhong Green CTI Ltd.,YHGJ,2021,66,-3710,-506,-44,-564,,,17282,24086,
4666749,Yunhong Green CTI Ltd.,YHGJ,2022,146,2368,-1120,-737,-450,1694,,15282,18048,
4666749,Yunhong Green CTI Ltd.,YHGJ,2023,921,-1222,-399,-120,-628,533,,17247,17804,
4666749,Yunhong Green CTI Ltd.,YHGJ,2024,220,-1274,-612,-267,-862,,,25578,17953,
